CVE;CVSS;Severity;Vector;CWE;Bulletin;Affected Product;Affected Version;Fixed In
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Guest driver;538.15(All versions up to and including vGPU 16.3);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Guest driver;545.37.02(All versions up to and including the January 2024 release);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Guest driver;546.65(All versions up to and including the January 2024 release);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 470.239.06;538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 535.161.07;538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 550.54.14;538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Tesla;All driver versions prior to 470.239.06;538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Tesla;All driver versions prior to 535.161.07;538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Tesla;All driver versions prior to 550.54.14;538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Virtual GPU Manager;470.223.02(All versions up to and including vGPU 13.9);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Virtual GPU Manager;535.154.02(All versions up to and including vGPU 16.3);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Virtual GPU Manager;538.15(All versions up to and including vGPU 16.3);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0074;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-788;5520;Virtual GPU Manager;545.37.02(All versions prior to and including the January 2024 release);538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 470.239.06, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;GeForce;All driver versions prior to 535.161.07;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;GeForce;All driver versions prior to 550.54.14;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;GeForce;All driver versions prior to 551.61;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Guest driver;470.223.02(All versions up to and including vGPU 13.9);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Guest driver;474.64(All versions up to and including vGPU 13.9);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Guest driver;535.154.05(All versions up to and including vGPU 16.3);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Guest driver;538.15(All versions up to and including vGPU 16.3);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Guest driver;545.37.02(All versions up to and including the January 2024 release);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Guest driver;546.65(All versions up to and including the January 2024 release);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 535.161.07;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 538.33;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 550.54.14;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 551.61;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Studio;All driver versions prior to 551.61;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 535.161.07;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 538.33;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 550.54.14;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 551.61;551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Virtual GPU Manager;470.223.02(All versions up to and including vGPU 13.9);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Virtual GPU Manager;535.154.02(All versions up to and including vGPU 16.3);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Virtual GPU Manager;538.15(All versions up to and including vGPU 16.3);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0075;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H;CWE-476;5520;Virtual GPU Manager;545.37.02(All versions prior to and including the January 2024 release);551.61, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 550.54.14, 535.161.07, 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0076;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5517;NVIDIA CUDA Toolkit;All versions prior to CUDA Toolkit v12.4;CUDA Toolkit v12.4U1
CVE-2024-0077;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-285;5520;Virtual GPU Manager;470.223.02(All versions up to and including vGPU 13.9);538.33(vGPU 16.4), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release)
CVE-2024-0077;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-285;5520;Virtual GPU Manager;535.154.02(All versions up to and including vGPU 16.3);538.33(vGPU 16.4), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release)
CVE-2024-0077;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-285;5520;Virtual GPU Manager;538.15(All versions up to and including vGPU 16.3);538.33(vGPU 16.4), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release)
CVE-2024-0077;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-285;5520;Virtual GPU Manager;545.37.02(All versions prior to and including the January 2024 release);538.33(vGPU 16.4), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;GeForce;All driver versions prior to 474.82 for support of GeForce Kepler desktop;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;GeForce;All driver versions prior to 474.89;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;GeForce;All driver versions prior to 551.61;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Guest driver;470.223.02(All versions up to and including vGPU 13.9);551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Guest driver;474.64(All versions up to and including vGPU 13.9);551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Guest driver;535.154.05(All versions up to and including vGPU 16.3);551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Guest driver;538.15(All versions up to and including vGPU 16.3);551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Guest driver;545.37.02(All versions up to and including the January 2024 release);551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Guest driver;546.65(All versions up to and including the January 2024 release);551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 474.82;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 538.33;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;NVIDIA RTX, Quadro, NVS;All driver versions prior to 551.61;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Studio;All driver versions prior to 551.61;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 474.82;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 538.33;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
CVE-2024-0078;6.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-476;5520;Tesla;All driver versions prior to 551.61;551.61, 474.82, 474.89, 538.33, 538.33(vGPU 16.4), 474.82(vGPU 13.10), 551.61(February 2024 release), 535.161.05(vGPU 16.4), 470.239.01(vGPU 13.10), 550.54.10(February 2024 release), 535.161.07(vGPU 16.4), 470.239.06(vGPU 13.10), 550.54.14(February 2024 release)
