CVE;CVSS;Severity;Vector;CWE;Bulletin;Affected Product;Affected Version;Fixed In
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 570.211.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 580.126.09;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 590.48.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 535.288.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 570.211.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 580.126.09;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 590.48.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Virtual GPU Manager;535.274.03(All versions prior to and including vGPU software 16.13);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Virtual GPU Manager;570.195.02(All versions prior to and including vGPU software 18.5);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Virtual GPU Manager;580.105.06(All versions prior to and including vGPU software 19.3);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;GeForce;All driver versions prior to 535.309.01;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;GeForce;All driver versions prior to 580.159.03;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;GeForce;All driver versions prior to 582.53 Only GPUs based on the NVIDIA Maxwell, Volta, and Pascal GPU architectures are affected.;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;GeForce;All driver versions prior to 595.71.05;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;GeForce;All driver versions prior to 596.36;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;535.288.01(All versions prior to and including vGPU 16.13);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;539.64(All versions prior to and including vGPU 16.13);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;580.126.09(All versions prior to and including vGPU 19.4);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;582.16(All versions prior to and including vGPU 19.4);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;595.58.03(All versions prior to and including vGPU 20.0);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;595.58.03(All versions up to and including the March 2026 release);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Guest driver;595.97(All versions prior to and including vGPU 20.0);595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;NVIDIA RTX, Quadro, NVS;All driver versions prior to 535.309.01;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;NVIDIA RTX, Quadro, NVS;All driver versions prior to 539.72;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;NVIDIA RTX, Quadro, NVS;All driver versions prior to 580.159.03;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;NVIDIA RTX, Quadro, NVS;All driver versions prior to 582.53;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;NVIDIA RTX, Quadro, NVS;All driver versions prior to 595.71.05;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;NVIDIA RTX, Quadro, NVS;All driver versions prior to 596.36;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Tesla;All driver versions prior to 535.309.01;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Tesla;All driver versions prior to 539.72;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Tesla;All driver versions prior to 580.159.03;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Tesla;All driver versions prior to 582.53;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Tesla;All driver versions prior to 595.71.05;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33221;4.4;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-20;5821;Tesla;All driver versions prior to 596.36;595.71.05, 580.159.03, 535.309.01, 595.71.05(vGPU 20.1), 580.159.03(vGPU 19.5), 535.309.01(vGPU 16.14), 595.71.05(April 2026 Release), 596.36, 582.53, 539.72, 596.36(vGPU 20.1), 582.53(vGPU 19.5), 539.72(vGPU 16.14)
CVE-2025-33228;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-78;5755;NVIDIA CUDA Toolkit;All versions prior to CUDA Toolkit 13.1;CUDA Toolkit 13.1
CVE-2025-33229;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-427;5755;NVIDIA CUDA Toolkit;All versions prior to CUDA Toolkit 13.1;CUDA Toolkit 13.1
CVE-2025-33230;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-78;5755;NVIDIA CUDA Toolkit;All versions prior to CUDA Toolkit 13.1;CUDA Toolkit 13.1
CVE-2025-33231;6.7;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-427;5755;NVIDIA CUDA Toolkit;All versions prior to CUDA Toolkit 13.1;CUDA Toolkit 13.1
CVE-2025-33233;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5761;NVIDIA Merlin Transformers4Rec;All code branches that do not include commit 27ddd49;Any code branch that includes commit 27ddd49
CVE-2025-33234;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-78;5764;NVIDIA runx;All versions;No patch will be provided
CVE-2025-33236;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33237;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5747;GeForce;All driver versions prior to 1.4.5.7;1.4.5.7
CVE-2025-33237;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5747;NVIDIA RTX, Quadro, NVS;All driver versions prior to 1.4.5.7;1.4.5.7
CVE-2025-33238;7.5;HIGH;CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H;CWE-362;5790;Triton Inference Server;All versions prior to 26.01;26.01
CVE-2025-33239;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5781;Megatron-Bridge;All versions prior to 0.2.2;0.2.2
CVE-2025-33240;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5781;Megatron-Bridge;All versions prior to 0.2.2;0.2.2
CVE-2025-33241;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33242;5.9;MEDIUM;CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:H/A:H;CWE-1234;5768;HGX and DGX B300;All versions prior to and including 1.0;B300 1.4
CVE-2025-33243;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33244;9;CRITICAL;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-502;5782;Apex;All versions that do not include commit db8e053;Any code branch that includes commit db8e053
CVE-2025-33245;8;HIGH;CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-502;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33246;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33247;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5769;Megatron LM;All versions prior to 0.15.3;0.15.3
CVE-2025-33248;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5769;Megatron LM;All versions prior to 0.15.3;0.15.3
CVE-2025-33249;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33250;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33251;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33252;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33253;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5762;NeMo Framework;All versions prior to 2.6.1;2.6.1
CVE-2025-33254;7.5;HIGH;CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H;CWE-362;5790;Triton Inference Server;All versions prior to 26.01;26.01
CVE-2025-33255;7.5;HIGH;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H;CWE-502;5805;TensorRT-LLM;All versions prior to v1.2;v1.2
CVE-2026-24141;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-502;5798;NVIDIA Model Optimizer;All versions prior to 0.41.0;0.41.0
CVE-2026-24142;6.3;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:L;CWE-502;5805;TensorRT-LLM;All versions prior to v1.2;v1.2
CVE-2026-24146;7.5;HIGH;CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H;CWE-789;5816;Triton Inference Server;All versions prior to r26.02;r26.02
CVE-2026-24147;4.8;MEDIUM;CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:L;CWE-22;5816;Triton Inference Server;All versions prior to r26.02;r26.02
CVE-2026-24148;8.3;HIGH;CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L;CWE-1188;5797;Jetson Xavier Series and Jetson Orin Series;All versions prior to 35.6.4;35.6.4, 36.5
CVE-2026-24148;8.3;HIGH;CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L;CWE-1188;5797;Jetson Xavier Series and Jetson Orin Series;All versions prior to 36.5;35.6.4, 36.5
CVE-2026-24150;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5769;Megatron LM;All versions prior to 0.15.3;0.15.3
CVE-2026-24151;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5769;Megatron LM;All versions prior to 0.15.3;0.15.3
CVE-2026-24152;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5769;Megatron LM;All versions prior to 0.15.3;0.15.3
CVE-2026-24153;5.2;MEDIUM;CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N;CWE-501;5797;Jetson Xavier Series, Jetson Orin Series and Jetson Thor;38.2;35.6.4, 36.5, 38.4
CVE-2026-24153;5.2;MEDIUM;CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N;CWE-501;5797;Jetson Xavier Series, Jetson Orin Series and Jetson Thor;All versions prior to 35.6.4;35.6.4, 36.5, 38.4
CVE-2026-24153;5.2;MEDIUM;CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N;CWE-501;5797;Jetson Xavier Series, Jetson Orin Series and Jetson Thor;All versions prior to 36.5;35.6.4, 36.5, 38.4
CVE-2026-24154;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-78;5797;Jetson Xavier Series, Jetson Orin Series and Jetson Thor;38.2;35.6.4, 36.5, 38.4
CVE-2026-24154;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-78;5797;Jetson Xavier Series, Jetson Orin Series and Jetson Thor;All versions prior to 35.6.4;35.6.4, 36.5, 38.4
CVE-2026-24154;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-78;5797;Jetson Xavier Series, Jetson Orin Series and Jetson Thor;All versions prior to 36.5;35.6.4, 36.5, 38.4
CVE-2026-24155;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-94;5839;NVIDIA NeMo Framework;Versions 0.0 to 2.7.2;2.7.3
CVE-2026-24156;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-502;5811;NVIDIA DALI;All versions prior to 2.0;2.0
CVE-2026-24157;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5800;NeMo Framework;All versions prior to 2.6.2;2.6.2
CVE-2026-24158;7.5;HIGH;CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H;CWE-789;5790;Triton Inference Server;All versions prior to 26.01;26.01
CVE-2026-24159;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-502;5800;NeMo Framework;All versions prior to 2.6.2;2.6.2
CVE-2026-24160;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H;CWE-690;5805;TensorRT-LLM;All versions prior to v1.2;v1.2
CVE-2026-24162;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-502;5838;NVIDIA Merlin Transformers4Rec;All commits on Main prior to March 11, 2026;Any commit on Main after March 11, 2026
CVE-2026-24163;7.5;HIGH;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H;CWE-502;5805;TensorRT-LLM;All versions prior to v1.2;v1.2
CVE-2026-24164;8.8;HIGH;CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-502;5808;BioNeMo Framework;All versions that do not include commit f2c2b14;Any code branch that includes commit f2c2b14
CVE-2026-24165;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-502;5808;BioNeMo Framework;All versions that do not include commit e5e58c8;Any code branch that includes commit e5e58c8
CVE-2026-24166;5.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N;CWE-321;5809;NVIDIA Unified Fabric Manager Enterprise - GA;All GA versions prior to 6.24.1-5;6.23.20-3, 6.15.17, 6.19.15, 6.24.1-5
CVE-2026-24166;5.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N;CWE-321;5809;NVIDIA Unified Fabric Manager Enterprise - LTS 2023;All LTS versions prior to 6.15.17;6.23.20-3, 6.15.17, 6.19.15, 6.24.1-5
CVE-2026-24166;5.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N;CWE-321;5809;NVIDIA Unified Fabric Manager Enterprise - LTS 2024;All LTS versions prior to 6.19.15;6.23.20-3, 6.15.17, 6.19.15, 6.24.1-5
CVE-2026-24166;5.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N;CWE-321;5809;NVIDIA Unified Fabric Manager Enterprise - LTS 2025;All LTS versions prior to 6.23.20-3;6.23.20-3, 6.15.17, 6.19.15, 6.24.1-5
