CVE;CVSS;Severity;Vector;CWE;Bulletin;Affected Product;Affected Version;Fixed In
CVE-2022-28185;6.8;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H;CWE-787;5353;vGPU software (Virtual GPU Manager);450.172(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release), 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28185;6.8;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H;CWE-787;5353;vGPU software (Virtual GPU Manager);470.103.02(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release), 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28185;6.8;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H;CWE-787;5353;vGPU software (Virtual GPU Manager);510.47.03(All versions prior to and including vGPU 14.0);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release), 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;Cloud Gaming Guest Driver;512.59(	All versions prior to and including the April 2022 Cloud Gaming Release);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;GeForce;All versions prior to 512.77;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;Studio;All versions prior to 512.96;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;Tesla;All versions prior to 453.51;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;Tesla;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;Tesla;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;vGPU software (guest driver);453.37(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;vGPU software (guest driver);472.98(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28186;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-20;5353;vGPU software (guest driver);511.65(All versions prior to and including vGPU 14.0);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28187;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-772;5353;GeForce;All versions prior to 512.77;512.77, 512.96, 512.78
CVE-2022-28187;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-772;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 512.78;512.77, 512.96, 512.78
CVE-2022-28187;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-772;5353;Studio;All versions prior to 512.96;512.77, 512.96, 512.78
CVE-2022-28187;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-772;5353;Tesla;All versions prior to 512.78;512.77, 512.96, 512.78
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Cloud Gaming Guest Driver;512.59(	All versions prior to and including the April 2022 Cloud Gaming Release);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;GeForce;All versions prior to 512.77;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Studio;All versions prior to 512.96;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Tesla;All versions prior to 453.51;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Tesla;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Tesla;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;vGPU software (guest driver);453.37(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;vGPU software (guest driver);472.98(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28188;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;vGPU software (guest driver);511.65(All versions prior to and including vGPU 14.0);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;Cloud Gaming Guest Driver;512.59(	All versions prior to and including the April 2022 Cloud Gaming Release);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;GeForce;All versions prior to 512.77;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;Studio;All versions prior to 512.96;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;Tesla;All versions prior to 453.51;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;Tesla;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;Tesla;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;vGPU software (guest driver);453.37(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;vGPU software (guest driver);472.98(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28189;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5353;vGPU software (guest driver);511.65(All versions prior to and including vGPU 14.0);512.77, 512.96, 512.78, 473.47, 453.51, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Cloud Gaming Guest Driver;512.59(	All versions prior to and including the April 2022 Cloud Gaming Release);512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;GeForce;All versions prior to 512.77;512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 512.78;512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Studio;All versions prior to 512.96;512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;Tesla;All versions prior to 512.78;512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;vGPU software (guest driver);453.37(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;vGPU software (guest driver);472.98(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28190;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-20;5353;vGPU software (guest driver);511.65(All versions prior to and including vGPU 14.0);512.77, 512.96, 512.78, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;Cloud Gaming Virtual GPU Manager;510.68.02(All versions prior to and including the April 2022 Cloud Gaming Release);510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 470.129.06;510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 510.73.05;510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;Tesla;All versions prior to 470.129.06;510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;Tesla;All versions prior to 510.73.08;510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;vGPU software (Virtual GPU Manager);450.172(All versions prior to and including vGPU 11.7);510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;vGPU software (Virtual GPU Manager);470.103.02(All versions prior to and including vGPU 13.2);510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28191;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-400;5353;vGPU software (Virtual GPU Manager);510.47.03(All versions prior to and including vGPU 14.0);510.73.05, 470.129.06, 510.73.08, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;Cloud Gaming Virtual GPU Manager;510.68.02(All versions prior to and including the April 2022 Cloud Gaming Release);510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 470.129.06;510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 510.73.05;510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;Tesla;All versions prior to 450.191.01;510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;Tesla;All versions prior to 470.129.06;510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;Tesla;All versions prior to 510.73.08;510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;vGPU software (Virtual GPU Manager);450.172(All versions prior to and including vGPU 11.7);510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;vGPU software (Virtual GPU Manager);470.103.02(All versions prior to and including vGPU 13.2);510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28192;4.1;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H;CWE-416;5353;vGPU software (Virtual GPU Manager);510.47.03(All versions prior to and including vGPU 14.0);510.73.05, 470.129.06, 510.73.08, 450.191.01, 510.73.06(vGPU 14.1), 470.129.04(vGPU 13.3), 450.191(vGPU 11.8), 510.73.06(May 2022 Cloud Gaming Release)
CVE-2022-28193;5.6;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:L;CWE-20;5343;Jetson AGX Xavier series, Jetson Xavier NX;All versions prior to 32.7.2;32.7.2
CVE-2022-28194;5.6;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:L;CWE-119;5343;Jetson AGX Xavier series, Jetson Xavier NX;All versions prior to 32.7.2;32.7.2
CVE-2022-28195;5.7;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:L;CWE-20;5343;Jetson AGX Xavier series, Jetson Xavier NX;All versions prior to 32.7.2;32.7.2
CVE-2022-28196;4.6;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:N/I:L/A:L;CWE-20;5343;Jetson AGX Xavier series, Jetson TX2 series, Jetson Xavier NX, Jetson TX2 NX;All versions prior to 32.7.2;32.7.2
CVE-2022-28197;5;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:L/I:L/A:L;CWE-190;5343;Jetson AGX Xavier series, Jetson Xavier NX;All versions prior to 32.7.2;32.7.2
CVE-2022-28198;6.6;MEDIUM;CVSS:3.1/AV:P/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-706;5342;Omniverse Cache;2021.3.0;2022.1.1
CVE-2022-28198;6.6;MEDIUM;CVSS:3.1/AV:P/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-706;5342;Omniverse Nucleus;2021.3.2;2022.1.1
CVE-2022-28199;6.5;MEDIUM;CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-1284;5389;MLNX_DPDK;mlnx_dpdk_19.11_1 through mlnx_dpdk_20.11_1.0.0-4;mlnx_dpdk_20.11_5.0.0
CVE-2022-28200;8.2;HIGH;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H;CWE-119;5367;NVIDIA DGX A100;All versions prior to 22.5.5;22.5.5
CVE-2022-31599;8.2;HIGH;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H;CWE-824;5367;NVIDIA DGX A100;All versions prior to 22.5.5;22.5.5
CVE-2022-31600;7.5;HIGH;CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H;CWE-190;5367;NVIDIA DGX A100;All versions prior to 22.5.5;22.5.5
